                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     420                                      436                  1.0000000000000000E+000                  2.0000000000000000E-002                  5.2046011136889294E+014                  9.0953955457240801E+012                  3.6305623039588872E+003                  8.6925641352837632E-003                  2.3598532684957960E-001                  2.6641989393067979E-002                  7.0000000000000007E-001                  2.9797635251138625E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844936E-003                  2.3474779305897586E-001                 -3.5664078696322815E-016                  1.6432345514128321E-001                  6.9949291135811338E-006                  6.5722387127399612E-002                  9.6701776123843939E-004                  2.8327089735558179E-004                  2.6300852625179738E-003                  5.8990331535011768E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3474779298550674E-001                  2.3594153949666402E-001                  2.3474779279601238E-001                  2.3590580751834564E-001                  2.3689741006079803E+003                  6.3059376332977796E+008                  2.7005586545645044E+011                  8.6925591104521412E-003                  8.6925591104521412E-003                  2.3935409499337674E-063                  3.5544633744631583E-004                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6424758255268867E+022                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20251223" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 2.3474779305897586E-001                  2.3598532684957960E-001                  8.6925641352837632E-003                  9.7041235885884310E+005                 -5.2355052568873974E+000                  3.5603245566126498E+000                  9.1667113290162207E+011                  1.3220801542293534E+001                  1.2339386039446392E+009                  1.1682703253682840E+000                  9.4437158717913278E-002                  2.1291720811946604E+000                  1.0000000000307852E-004                  8.5000496627254152E-001                  9.7041191928690870E+005                  4.3957193441292436E-001                  1.2562717197405884E-001                  9.8421188423185105E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0029391299093200E-002                  8.5647922412629304E-025                  8.5647922412629304E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4264836718051562E-026                  0.0000000000000000E+000                  1.4252001312392702E-002                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844936E-003                  9.5710644087274629E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999999999993278E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0416267469554770E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.3474779305874113E-001                  2.3598498642907759E-001                  8.6925641352820320E-003                  9.9826510434294224E+005                 -5.2251036067337289E+000                  3.5615417141070873E+000                  9.2106221943091382E+011                  1.3225272580123848E+001                  1.2345625009981949E+009                  1.1690684563441700E+000                  9.4612493313848606E-002                  2.1314709050195040E+000                  1.0000000001631379E-004                  8.5000496627254152E-001                  9.9826465981549048E+005                  4.4452745178207098E-001                  1.2675421165860418E-001                  9.8505010884781252E-002                  0.0000000000000000E+000                  2.6631615285589160E+004                  8.1143713983271221E-002                  8.7728811977502770E-025                  8.7728811977502770E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5097330251494613E-026                  0.0000000000000000E+000                  1.4135027261191820E-002                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844936E-003                  9.5710644087274629E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999999999967223E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0419853803612718E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.3474779305815424E-001                  2.3598415551479723E-001                  8.6925641352777368E-003                  1.0579503995660816E+006                 -5.2038226866368937E+000                  3.5640573493926810E+000                  9.3035098840513538E+011                  1.3235360437644816E+001                  1.2349653234775736E+009                  1.1705748787008179E+000                  9.5008329590118151E-002                  2.1361952062929439E+000                  1.0000000005046834E-004                  8.5000496627254152E-001                  1.0579499446187448E+006                  4.5494733685157690E-001                  1.3248051264148653E-001                  9.8907767033262373E-002                  0.0000000000000000E+000                  2.7460341464540936E+004                  8.3640968010012195E-002                  9.2145189988957253E-025                  9.2145189988957253E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6864173720430154E-026                  0.0000000000000000E+000                  1.3996197327684600E-002                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844936E-003                  9.5710644087274629E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999999999916131E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0435850900378369E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.3474779305698051E-001                  2.3598257313860729E-001                  8.6925641352692297E-003                  1.1176372956789995E+006                 -5.1836643712501882E+000                  3.5664125448434691E+000                  9.3902814987612585E+011                  1.3244500606923067E+001                  1.2339573304865685E+009                  1.1718261384656952E+000                  9.5419854209287502E-002                  2.1408424817586216E+000                  1.0000000008538991E-004                  8.5000496627254152E-001                  1.1176368307550603E+006                  4.6492393930134229E-001                  1.4435145233776286E-001                  9.9648410718846850E-002                  0.0000000000000000E+000                  2.8722635437468794E+004                  8.6221349310461118E-002                  9.6533707536172223E-025                  9.6533707536172204E-025                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8619871160905690E-026                  0.0000000000000000E+000                  1.3729123145740280E-002                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844936E-003                  9.5710644087274629E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999999999882547E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0460423348900598E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.3474779305639362E-001                  2.3598181782774405E-001                  8.6925641352650577E-003                  1.1872728993387127E+006                 -5.1616134384091934E+000                  3.5690676510815100E+000                  9.4921791577989136E+011                  1.3255911605929574E+001                  1.2317395743942418E+009                  1.1730202453356471E+000                  9.5920578231176640E-002                  2.1458728834702407E+000                  1.0000000011374164E-004                  8.5000496627254152E-001                  1.1872724229051655E+006                  4.7643354712916536E-001                  1.5053660959537296E-001                  9.9999606486499637E-002                  0.0000000000000000E+000                  2.9213894811411556E+004                  8.9419591188578729E-002                  1.0157426636636503E-024                  1.0157426636636503E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.0636428266295128E-026                  0.0000000000000000E+000                  1.3262843069804285E-002                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844936E-003                  9.5710644087274629E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999999999868432E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0470216390693013E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.3474779305492646E-001                  2.3598002301353135E-001                  8.6925641352549824E-003                  1.2867553596504328E+006                 -5.1321889549120545E+000                  3.5725897291498705E+000                  9.6262209599705518E+011                  1.3269177710214556E+001                  1.2264484812405331E+009                  1.1742560239298481E+000                  9.6653190178274423E-002                  2.1528914390298697E+000                  1.0000000011782122E-004                  8.5000496627254152E-001                  1.2867548675081877E+006                  4.9214224512573579E-001                  1.6672344944049131E-001                  1.0084176292115692E-001                  0.0000000000000000E+000                  3.0155753677167613E+004                  9.4151837318158224E-002                  1.0871314320671223E-024                  1.0871314320671223E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3492451440085026E-026                  0.0000000000000000E+000                  1.2527445942696174E-002                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844936E-003                  9.5710644087274629E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999999999891219E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0489803372634761E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.3474779305345927E-001                  2.3597834574960697E-001                  8.6925641352454657E-003                  1.3862406483587115E+006                 -5.1049881624287172E+000                  3.5758756246547492E+000                  9.7526865727362549E+011                  1.3280878383519131E+001                  1.2194397347948110E+009                  1.1750871278122501E+000                  9.7408116688105159E-002                  2.1595077183791975E+000                  1.0000000008860050E-004                  8.5000496627254152E-001                  1.3862401410944941E+006                  5.0726421747136874E-001                  1.8376941181719489E-001                  1.0164284560059071E-001                  0.0000000000000000E+000                  3.0788072018859908E+004                  9.9090404650325467E-002                  1.1575862374353892E-024                  1.1575862374353892E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6311109914175226E-026                  0.0000000000000000E+000                  1.1745503340281859E-002                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844936E-003                  9.5710644087274629E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999999999940847E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0504124287894548E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.3474779305199212E-001                  2.3597677029244102E-001                  8.6925641352365423E-003                  1.4857285938766880E+006                 -5.0796973522384006E+000                  3.5789575377793414E+000                  9.8731017434754492E+011                  1.3291599173116655E+001                  1.2111529345273025E+009                  1.1756483142187326E+000                  9.8179328129107180E-002                  2.1656862359259956E+000                  1.0000000002796829E-004                  8.5000496627254152E-001                  1.4857280720072303E+006                  5.2186945777508320E-001                  2.0171846337129187E-001                  1.0242679527666053E-001                  0.0000000000000000E+000                  3.1218334120519536E+004                  1.0420480294605641E-001                  1.2271896793313278E-024                  1.2271896793313278E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9095708217617077E-026                  0.0000000000000000E+000                  1.0980106928066146E-002                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844936E-003                  9.5710644087274629E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9999999999988393E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0515106996854687E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 2.3474779305052496E-001                  2.3597528394128608E-001                  8.6925641352282017E-003                  1.5852190460196228E+006                 -5.0560643318487957E+000                  3.5818615991692067E+000                  9.9881398432975623E+011                  1.3301538244896694E+001                  1.2019414993640351E+009                  1.1760458413885604E+000                  9.8959932933977326E-002                  2.1714424048285021E+000                  9.9999999942719151E-005                  8.5000496627254152E-001                  1.5852185100031628E+006                  5.3601646001276415E-001                  2.2055155111662200E-001                  1.0320027979947359E-001                  0.0000000000000000E+000                  3.1507321412483823E+004                  1.0947806416554877E-001                  1.2960136709488736E-024                  1.2960136709488734E-024                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1849123353995318E-026                  0.0000000000000000E+000                  1.0255646010748385E-002                  6.9999999999999996E-001                  2.9797635251138621E-005                  2.7997020236474884E-001                  4.1193902129486445E-003                  1.2067031330276047E-003                  1.1203876416666531E-002                  2.5129237964844936E-003                  9.5710644087274629E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000009791E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0523754471592072E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
